event_time,hostname,parser,message,source,file_name,prefetch_ctime,prefetch_mtime,prefetch_size,prefetch_hash,prefetch_version,prefetch_file,prefetch_count
2026-03-11T07:49:17Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: UIEORCHESTRATORSTUB.EXE Prefetch run count 2,C:\Windows\Prefetch\UIEORCHESTRATORSTUB.EXE-16BEBB97.pf,UIEORCHESTRATORSTUB.EXE,2026-03-11T07:49:18.6899616Z,2026-03-11T08:00:44.9318931Z,16776,0X16BEBB97,Win11 (31),UIEORCHESTRATORSTUB.EXE-16BEBB97.pf,2
2026-03-11T07:49:17Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: UIEORCHESTRATOR.EXE Prefetch run count 2,C:\Windows\Prefetch\UIEORCHESTRATOR.EXE-021E19DD.pf,UIEORCHESTRATOR.EXE,2026-03-11T07:49:18.6861731Z,2026-03-11T08:00:44.9298786Z,33968,0X21E19DD,Win11 (31),UIEORCHESTRATOR.EXE-021E19DD.pf,2
2026-03-11T07:49:18.6861731Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): UIEORCHESTRATOR.EXE Prefetch run count 2,C:\Windows\Prefetch\UIEORCHESTRATOR.EXE-021E19DD.pf,UIEORCHESTRATOR.EXE,2026-03-11T07:49:18.6861731Z,2026-03-11T08:00:44.9298786Z,33968,0X21E19DD,Win11 (31),UIEORCHESTRATOR.EXE-021E19DD.pf,2
2026-03-11T07:49:18.6899616Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): UIEORCHESTRATORSTUB.EXE Prefetch run count 2,C:\Windows\Prefetch\UIEORCHESTRATORSTUB.EXE-16BEBB97.pf,UIEORCHESTRATORSTUB.EXE,2026-03-11T07:49:18.6899616Z,2026-03-11T08:00:44.9318931Z,16776,0X16BEBB97,Win11 (31),UIEORCHESTRATORSTUB.EXE-16BEBB97.pf,2
2026-03-11T07:54:02Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SVCHOST.EXE Prefetch run count 1342,C:\Windows\Prefetch\SVCHOST.EXE-72547F04.pf,SVCHOST.EXE,2025-10-19T22:46:13.8020539Z,2026-03-12T02:51:25.501761Z,86608,0X72547F04,Win11 (31),SVCHOST.EXE-72547F04.pf,1342
2026-03-11T07:54:04Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SVCHOST.EXE Prefetch run count 57,C:\Windows\Prefetch\SVCHOST.EXE-C5EEC15E.pf,SVCHOST.EXE,2025-10-20T18:36:11.8564973Z,2026-03-11T19:41:09.2457723Z,21700,0XC5EEC15E,Win11 (31),SVCHOST.EXE-C5EEC15E.pf,57
2026-03-11T08:00:29Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: WEVTUTIL.EXE Prefetch run count 35,C:\Windows\Prefetch\WEVTUTIL.EXE-4CD23CAE.pf,WEVTUTIL.EXE,2025-11-07T14:21:12.7992978Z,2026-03-11T08:00:29.8579352Z,26556,0X4CD23CAE,Win11 (31),WEVTUTIL.EXE-4CD23CAE.pf,35
2026-03-11T08:00:41Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: TIWORKER.EXE Prefetch run count 7,C:\Windows\Prefetch\TIWORKER.EXE-3C20D7E7.pf,TIWORKER.EXE,2026-03-11T08:00:51.5964373Z,2026-03-12T06:10:34.2332332Z,332768,0X3C20D7E7,Win11 (31),TIWORKER.EXE-3C20D7E7.pf,7
2026-03-11T08:00:41Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: TRUSTEDINSTALLER.EXE Prefetch run count 131,C:\Windows\Prefetch\TRUSTEDINSTALLER.EXE-B018CCBF.pf,TRUSTEDINSTALLER.EXE,2025-10-20T19:03:55.6203183Z,2026-03-12T06:10:34.16771Z,23862,0XB018CCBF,Win11 (31),TRUSTEDINSTALLER.EXE-B018CCBF.pf,131
2026-03-11T08:00:44Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: UIEORCHESTRATORSTUB.EXE Prefetch run count 2,C:\Windows\Prefetch\UIEORCHESTRATORSTUB.EXE-16BEBB97.pf,UIEORCHESTRATORSTUB.EXE,2026-03-11T07:49:18.6899616Z,2026-03-11T08:00:44.9318931Z,16776,0X16BEBB97,Win11 (31),UIEORCHESTRATORSTUB.EXE-16BEBB97.pf,2
2026-03-11T08:00:44Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: UIEORCHESTRATOR.EXE Prefetch run count 2,C:\Windows\Prefetch\UIEORCHESTRATOR.EXE-021E19DD.pf,UIEORCHESTRATOR.EXE,2026-03-11T07:49:18.6861731Z,2026-03-11T08:00:44.9298786Z,33968,0X21E19DD,Win11 (31),UIEORCHESTRATOR.EXE-021E19DD.pf,2
2026-03-11T08:00:51.5964373Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): TIWORKER.EXE Prefetch run count 7,C:\Windows\Prefetch\TIWORKER.EXE-3C20D7E7.pf,TIWORKER.EXE,2026-03-11T08:00:51.5964373Z,2026-03-12T06:10:34.2332332Z,332768,0X3C20D7E7,Win11 (31),TIWORKER.EXE-3C20D7E7.pf,7
2026-03-11T08:09:38Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SVCHOST.EXE Prefetch run count 1342,C:\Windows\Prefetch\SVCHOST.EXE-72547F04.pf,SVCHOST.EXE,2025-10-19T22:46:13.8020539Z,2026-03-12T02:51:25.501761Z,86608,0X72547F04,Win11 (31),SVCHOST.EXE-72547F04.pf,1342
2026-03-11T08:48:54Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: GPUPDATE.EXE Prefetch run count 578,C:\Windows\Prefetch\GPUPDATE.EXE-AD7738E4.pf,GPUPDATE.EXE,2025-11-07T16:07:05.9754125Z,2026-03-12T07:14:31.9339604Z,13840,0XAD7738E4,Win11 (31),GPUPDATE.EXE-AD7738E4.pf,578
2026-03-11T08:48:56Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SVCHOST.EXE Prefetch run count 4,C:\Windows\Prefetch\SVCHOST.EXE-7C2F6448.pf,SVCHOST.EXE,2025-11-12T19:51:49.7442517Z,2026-03-11T08:48:56.6105244Z,25054,0X7C2F6448,Win11 (31),SVCHOST.EXE-7C2F6448.pf,4
2026-03-11T08:48:56Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SVCHOST.EXE Prefetch run count 4,C:\Windows\Prefetch\SVCHOST.EXE-C6F1CF5D.pf,SVCHOST.EXE,2025-11-12T19:51:59.4892995Z,2026-03-11T08:49:06.1383593Z,32554,0XC6F1CF5D,Win11 (31),SVCHOST.EXE-C6F1CF5D.pf,4
2026-03-11T08:48:56Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: DLLHOST.EXE Prefetch run count 1,C:\Windows\Prefetch\DLLHOST.EXE-E68200A0.pf,DLLHOST.EXE,2026-03-11T08:49:06.7612961Z,2026-03-11T08:49:06.7633262Z,26208,0XE68200A0,Win11 (31),DLLHOST.EXE-E68200A0.pf,1
2026-03-11T08:48:56Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SVCHOST.EXE Prefetch run count 172,C:\Windows\Prefetch\SVCHOST.EXE-469DC83C.pf,SVCHOST.EXE,2025-10-19T22:02:24.5246541Z,2026-03-12T06:10:31.8288189Z,129998,0X469DC83C,Win11 (31),SVCHOST.EXE-469DC83C.pf,172
2026-03-11T08:49:06.7612961Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): DLLHOST.EXE Prefetch run count 1,C:\Windows\Prefetch\DLLHOST.EXE-E68200A0.pf,DLLHOST.EXE,2026-03-11T08:49:06.7612961Z,2026-03-11T08:49:06.7633262Z,26208,0XE68200A0,Win11 (31),DLLHOST.EXE-E68200A0.pf,1
2026-03-11T09:09:46Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SVCHOST.EXE Prefetch run count 1342,C:\Windows\Prefetch\SVCHOST.EXE-72547F04.pf,SVCHOST.EXE,2025-10-19T22:46:13.8020539Z,2026-03-12T02:51:25.501761Z,86608,0X72547F04,Win11 (31),SVCHOST.EXE-72547F04.pf,1342
2026-03-11T19:37:41Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: CTFMON.EXE Prefetch run count 17,C:\Windows\Prefetch\CTFMON.EXE-5E6E7DF5.pf,CTFMON.EXE,2025-11-07T13:22:47.6273451Z,2026-03-11T21:23:21.4396705Z,97588,0X5E6E7DF5,Win11 (31),CTFMON.EXE-5E6E7DF5.pf,17
2026-03-11T19:40:52Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: CROSSDEVICESERVICE.EXE Prefetch run count 2,C:\Windows\Prefetch\CROSSDEVICESERVICE.EXE-556481B3.pf,CROSSDEVICESERVICE.EXE,2026-03-11T19:41:02.7717095Z,2026-03-11T19:42:31.1141356Z,214150,0X556481B3,Win11 (31),CROSSDEVICESERVICE.EXE-556481B3.pf,2
2026-03-11T19:40:53Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SVCHOST.EXE Prefetch run count 1,C:\Windows\Prefetch\SVCHOST.EXE-1CC418BA.pf,SVCHOST.EXE,2026-03-11T19:41:03.4251064Z,2026-03-11T19:41:03.4291467Z,46804,0X1CC418BA,Win11 (31),SVCHOST.EXE-1CC418BA.pf,1
2026-03-11T19:40:55Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: RUNTIMEBROKER.EXE Prefetch run count 1,C:\Windows\Prefetch\RUNTIMEBROKER.EXE-1ECADBAD.pf,RUNTIMEBROKER.EXE,2026-03-11T19:41:09.2437625Z,2026-03-11T19:41:09.2437625Z,46928,0X1ECADBAD,Win11 (31),RUNTIMEBROKER.EXE-1ECADBAD.pf,1
2026-03-11T19:40:56Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SVCHOST.EXE Prefetch run count 57,C:\Windows\Prefetch\SVCHOST.EXE-C5EEC15E.pf,SVCHOST.EXE,2025-10-20T18:36:11.8564973Z,2026-03-11T19:41:09.2457723Z,21700,0XC5EEC15E,Win11 (31),SVCHOST.EXE-C5EEC15E.pf,57
2026-03-11T19:40:56Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SVCHOST.EXE Prefetch run count 16,C:\Windows\Prefetch\SVCHOST.EXE-CB16EF8B.pf,SVCHOST.EXE,2025-10-20T18:36:00.0882621Z,2026-03-11T20:04:07.0071156Z,31938,0XCB16EF8B,Win11 (31),SVCHOST.EXE-CB16EF8B.pf,16
2026-03-11T19:41:00Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: RUNDLL32.EXE Prefetch run count 20,C:\Windows\Prefetch\RUNDLL32.EXE-9DE38001.pf,RUNDLL32.EXE,2025-10-19T21:46:34.2741735Z,2026-03-11T19:41:10.8384756Z,36346,0X9DE38001,Win11 (31),RUNDLL32.EXE-9DE38001.pf,20
2026-03-11T19:41:00Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SEARCHINDEXER.EXE Prefetch run count 1,C:\Windows\Prefetch\SEARCHINDEXER.EXE-EF8503D3.pf,SEARCHINDEXER.EXE,2026-03-11T19:41:11.098812Z,2026-03-11T19:41:11.098812Z,73958,0XEF8503D3,Win11 (31),SEARCHINDEXER.EXE-EF8503D3.pf,1
2026-03-11T19:41:02.7717095Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): CROSSDEVICESERVICE.EXE Prefetch run count 2,C:\Windows\Prefetch\CROSSDEVICESERVICE.EXE-556481B3.pf,CROSSDEVICESERVICE.EXE,2026-03-11T19:41:02.7717095Z,2026-03-11T19:42:31.1141356Z,214150,0X556481B3,Win11 (31),CROSSDEVICESERVICE.EXE-556481B3.pf,2
2026-03-11T19:41:03Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SVCHOST.EXE Prefetch run count 5,C:\Windows\Prefetch\SVCHOST.EXE-9697D452.pf,SVCHOST.EXE,2025-11-07T14:41:37.6767028Z,2026-03-11T21:21:59.6697259Z,56050,0X9697D452,Win11 (31),SVCHOST.EXE-9697D452.pf,5
2026-03-11T19:41:03.4251064Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): SVCHOST.EXE Prefetch run count 1,C:\Windows\Prefetch\SVCHOST.EXE-1CC418BA.pf,SVCHOST.EXE,2026-03-11T19:41:03.4251064Z,2026-03-11T19:41:03.4291467Z,46804,0X1CC418BA,Win11 (31),SVCHOST.EXE-1CC418BA.pf,1
2026-03-11T19:41:04Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: DLLHOST.EXE Prefetch run count 24,C:\Windows\Prefetch\DLLHOST.EXE-6153BB8F.pf,DLLHOST.EXE,2025-11-07T13:22:11.9392567Z,2026-03-11T21:26:59.9031573Z,88162,0X6153BB8F,Win11 (31),DLLHOST.EXE-6153BB8F.pf,24
2026-03-11T19:41:06Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: MSEDGEWEBVIEW2.EXE Prefetch run count 1,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-33FF66ED.pf,MSEDGEWEBVIEW2.EXE,2026-03-11T19:41:11.9577348Z,2026-03-11T19:41:11.9587356Z,280304,0X33FF66ED,Win11 (31),MSEDGEWEBVIEW2.EXE-33FF66ED.pf,1
2026-03-11T19:41:06Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: MSEDGEWEBVIEW2.EXE Prefetch run count 1,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-33FF66FA.pf,MSEDGEWEBVIEW2.EXE,2026-03-11T19:41:17.0256112Z,2026-03-11T19:41:17.0256112Z,39310,0X33FF66FA,Win11 (31),MSEDGEWEBVIEW2.EXE-33FF66FA.pf,1
2026-03-11T19:41:09Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: MSEDGEWEBVIEW2.EXE Prefetch run count 1,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-33FF66EE.pf,MSEDGEWEBVIEW2.EXE,2026-03-11T19:41:19.4008762Z,2026-03-11T19:41:19.4008762Z,119070,0X33FF66EE,Win11 (31),MSEDGEWEBVIEW2.EXE-33FF66EE.pf,1
2026-03-11T19:41:09.2437625Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): RUNTIMEBROKER.EXE Prefetch run count 1,C:\Windows\Prefetch\RUNTIMEBROKER.EXE-1ECADBAD.pf,RUNTIMEBROKER.EXE,2026-03-11T19:41:09.2437625Z,2026-03-11T19:41:09.2437625Z,46928,0X1ECADBAD,Win11 (31),RUNTIMEBROKER.EXE-1ECADBAD.pf,1
2026-03-11T19:41:11.098812Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): SEARCHINDEXER.EXE Prefetch run count 1,C:\Windows\Prefetch\SEARCHINDEXER.EXE-EF8503D3.pf,SEARCHINDEXER.EXE,2026-03-11T19:41:11.098812Z,2026-03-11T19:41:11.098812Z,73958,0XEF8503D3,Win11 (31),SEARCHINDEXER.EXE-EF8503D3.pf,1
2026-03-11T19:41:11.9577348Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): MSEDGEWEBVIEW2.EXE Prefetch run count 1,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-33FF66ED.pf,MSEDGEWEBVIEW2.EXE,2026-03-11T19:41:11.9577348Z,2026-03-11T19:41:11.9587356Z,280304,0X33FF66ED,Win11 (31),MSEDGEWEBVIEW2.EXE-33FF66ED.pf,1
2026-03-11T19:41:12Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: MOBSYNC.EXE Prefetch run count 12,C:\Windows\Prefetch\MOBSYNC.EXE-A02D9B49.pf,MOBSYNC.EXE,2025-10-19T21:48:26.8494786Z,2026-03-11T21:22:07.4282372Z,54630,0XA02D9B49,Win11 (31),MOBSYNC.EXE-A02D9B49.pf,12
2026-03-11T19:41:13Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: CTFMON.EXE Prefetch run count 17,C:\Windows\Prefetch\CTFMON.EXE-5E6E7DF5.pf,CTFMON.EXE,2025-11-07T13:22:47.6273451Z,2026-03-11T21:23:21.4396705Z,97588,0X5E6E7DF5,Win11 (31),CTFMON.EXE-5E6E7DF5.pf,17
2026-03-11T19:41:14Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: USEROOBEBROKER.EXE Prefetch run count 9,C:\Windows\Prefetch\USEROOBEBROKER.EXE-F817667C.pf,USEROOBEBROKER.EXE,2025-10-20T18:36:43.2642725Z,2026-03-11T21:22:15.7751266Z,34108,0XF817667C,Win11 (31),USEROOBEBROKER.EXE-F817667C.pf,9
2026-03-11T19:41:14Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: FILECOAUTH.EXE Prefetch run count 3,C:\Windows\Prefetch\FILECOAUTH.EXE-2F5C9080.pf,FILECOAUTH.EXE,2026-02-28T15:11:40.9984868Z,2026-03-11T19:41:55.7334428Z,65572,0X2F5C9080,Win11 (31),FILECOAUTH.EXE-2F5C9080.pf,3
2026-03-11T19:41:17.0256112Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): MSEDGEWEBVIEW2.EXE Prefetch run count 1,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-33FF66FA.pf,MSEDGEWEBVIEW2.EXE,2026-03-11T19:41:17.0256112Z,2026-03-11T19:41:17.0256112Z,39310,0X33FF66FA,Win11 (31),MSEDGEWEBVIEW2.EXE-33FF66FA.pf,1
2026-03-11T19:41:18Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: RUNTIMEBROKER.EXE Prefetch run count 4,C:\Windows\Prefetch\RUNTIMEBROKER.EXE-4F80CCCD.pf,RUNTIMEBROKER.EXE,2026-02-28T15:11:00.1415044Z,2026-03-11T21:22:24.8382806Z,106854,0X4F80CCCD,Win11 (31),RUNTIMEBROKER.EXE-4F80CCCD.pf,4
2026-03-11T19:41:19.4008762Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): MSEDGEWEBVIEW2.EXE Prefetch run count 1,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-33FF66EE.pf,MSEDGEWEBVIEW2.EXE,2026-03-11T19:41:19.4008762Z,2026-03-11T19:41:19.4008762Z,119070,0X33FF66EE,Win11 (31),MSEDGEWEBVIEW2.EXE-33FF66EE.pf,1
2026-03-11T19:41:20Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: WLRMDR.EXE Prefetch run count 12,C:\Windows\Prefetch\WLRMDR.EXE-8CD26CA2.pf,WLRMDR.EXE,2025-10-20T18:36:25.7845418Z,2026-03-11T21:22:12.6483048Z,39178,0X8CD26CA2,Win11 (31),WLRMDR.EXE-8CD26CA2.pf,12
2026-03-11T19:41:23Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: DLLHOST.EXE Prefetch run count 2,C:\Windows\Prefetch\DLLHOST.EXE-790D9F27.pf,DLLHOST.EXE,2026-03-11T19:41:30.6544041Z,2026-03-11T19:41:42.6369634Z,44360,0X790D9F27,Win11 (31),DLLHOST.EXE-790D9F27.pf,2
2026-03-11T19:41:30.6544041Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): DLLHOST.EXE Prefetch run count 2,C:\Windows\Prefetch\DLLHOST.EXE-790D9F27.pf,DLLHOST.EXE,2026-03-11T19:41:30.6544041Z,2026-03-11T19:41:42.6369634Z,44360,0X790D9F27,Win11 (31),DLLHOST.EXE-790D9F27.pf,2
2026-03-11T19:41:32Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: RUNDLL32.EXE Prefetch run count 2,C:\Windows\Prefetch\RUNDLL32.EXE-A3EE2396.pf,RUNDLL32.EXE,2026-03-11T19:41:32.9209828Z,2026-03-11T21:22:09.7607441Z,19776,0XA3EE2396,Win11 (31),RUNDLL32.EXE-A3EE2396.pf,2
2026-03-11T19:41:32.9209828Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): RUNDLL32.EXE Prefetch run count 2,C:\Windows\Prefetch\RUNDLL32.EXE-A3EE2396.pf,RUNDLL32.EXE,2026-03-11T19:41:32.9209828Z,2026-03-11T21:22:09.7607441Z,19776,0XA3EE2396,Win11 (31),RUNDLL32.EXE-A3EE2396.pf,2
2026-03-11T19:41:34Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: DLLHOST.EXE Prefetch run count 2,C:\Windows\Prefetch\DLLHOST.EXE-790D9F27.pf,DLLHOST.EXE,2026-03-11T19:41:30.6544041Z,2026-03-11T19:41:42.6369634Z,44360,0X790D9F27,Win11 (31),DLLHOST.EXE-790D9F27.pf,2
2026-03-11T19:41:40Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SMARTSCREEN.EXE Prefetch run count 43,C:\Windows\Prefetch\SMARTSCREEN.EXE-3A39E32D.pf,SMARTSCREEN.EXE,2025-10-19T21:46:34.1160514Z,2026-03-11T23:21:52.9972616Z,34666,0X3A39E32D,Win11 (31),SMARTSCREEN.EXE-3A39E32D.pf,43
2026-03-11T19:41:40Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SECURITYHEALTHSERVICE.EXE Prefetch run count 13,C:\Windows\Prefetch\SECURITYHEALTHSERVICE.EXE-35303265.pf,SECURITYHEALTHSERVICE.EXE,2025-10-20T18:36:50.9975244Z,2026-03-11T21:22:28.8346885Z,84964,0X35303265,Win11 (31),SECURITYHEALTHSERVICE.EXE-35303265.pf,13
2026-03-11T19:41:42Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SEARCHFILTERHOST.EXE Prefetch run count 2827,C:\Windows\Prefetch\SEARCHFILTERHOST.EXE-10E4267C.pf,SEARCHFILTERHOST.EXE,2025-10-19T21:49:49.234404Z,2026-03-11T21:38:02.4916043Z,25672,0X10E4267C,Win11 (31),SEARCHFILTERHOST.EXE-10E4267C.pf,2827
2026-03-11T19:41:43Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: NOTEPAD.EXE Prefetch run count 1,C:\Windows\Prefetch\NOTEPAD.EXE-E7B520D2.pf,NOTEPAD.EXE,2026-03-11T19:41:53.2008103Z,2026-03-11T19:41:53.220701Z,193850,0XE7B520D2,Win11 (31),NOTEPAD.EXE-E7B520D2.pf,1
2026-03-11T19:41:49Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: FILECOAUTH.EXE Prefetch run count 3,C:\Windows\Prefetch\FILECOAUTH.EXE-2F5C9080.pf,FILECOAUTH.EXE,2026-02-28T15:11:40.9984868Z,2026-03-11T19:41:55.7334428Z,65572,0X2F5C9080,Win11 (31),FILECOAUTH.EXE-2F5C9080.pf,3
2026-03-11T19:41:53.2008103Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): NOTEPAD.EXE Prefetch run count 1,C:\Windows\Prefetch\NOTEPAD.EXE-E7B520D2.pf,NOTEPAD.EXE,2026-03-11T19:41:53.2008103Z,2026-03-11T19:41:53.220701Z,193850,0XE7B520D2,Win11 (31),NOTEPAD.EXE-E7B520D2.pf,1
2026-03-11T19:42:03Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SVCHOST.EXE Prefetch run count 23,C:\Windows\Prefetch\SVCHOST.EXE-2E2E0474.pf,SVCHOST.EXE,2025-10-20T05:56:52.2509342Z,2026-03-11T20:04:06.6594137Z,22618,0X2E2E0474,Win11 (31),SVCHOST.EXE-2E2E0474.pf,23
2026-03-11T19:42:04Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SVCHOST.EXE Prefetch run count 15,C:\Windows\Prefetch\SVCHOST.EXE-D8E52163.pf,SVCHOST.EXE,2025-10-19T21:48:01.6501564Z,2026-03-11T20:04:06.8375668Z,37202,0XD8E52163,Win11 (31),SVCHOST.EXE-D8E52163.pf,15
2026-03-11T19:42:04Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SVCHOST.EXE Prefetch run count 11,C:\Windows\Prefetch\SVCHOST.EXE-63755BD9.pf,SVCHOST.EXE,2026-01-13T08:27:40.529234Z,2026-03-11T20:04:07.3627863Z,28100,0X63755BD9,Win11 (31),SVCHOST.EXE-63755BD9.pf,11
2026-03-11T19:42:05Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: CMD.EXE Prefetch run count 43,C:\Windows\Prefetch\CMD.EXE-CD245F9E.pf,CMD.EXE,2025-10-19T21:48:17.4537824Z,2026-03-11T21:25:00.2483718Z,16276,0XCD245F9E,Win11 (31),CMD.EXE-CD245F9E.pf,43
2026-03-11T19:42:05Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: DLLHOST.EXE Prefetch run count 2,C:\Windows\Prefetch\DLLHOST.EXE-4CCF48C3.pf,DLLHOST.EXE,2026-03-11T19:42:31.0093755Z,2026-03-11T21:24:54.6801498Z,50720,0X4CCF48C3,Win11 (31),DLLHOST.EXE-4CCF48C3.pf,2
2026-03-11T19:42:17Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: CROSSDEVICESERVICE.EXE Prefetch run count 2,C:\Windows\Prefetch\CROSSDEVICESERVICE.EXE-556481B3.pf,CROSSDEVICESERVICE.EXE,2026-03-11T19:41:02.7717095Z,2026-03-11T19:42:31.1141356Z,214150,0X556481B3,Win11 (31),CROSSDEVICESERVICE.EXE-556481B3.pf,2
2026-03-11T19:42:17Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SVCHOST.EXE Prefetch run count 4,C:\Windows\Prefetch\SVCHOST.EXE-A9A8278C.pf,SVCHOST.EXE,2026-01-08T12:11:11.0233214Z,2026-03-11T19:42:31.1538337Z,43968,0XA9A8278C,Win11 (31),SVCHOST.EXE-A9A8278C.pf,4
2026-03-11T19:42:19Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: MONOTIFICATIONUX.EXE Prefetch run count 26,C:\Windows\Prefetch\MONOTIFICATIONUX.EXE-2B1ED6FE.pf,MONOTIFICATIONUX.EXE,2025-10-20T18:51:26.8311365Z,2026-03-12T06:10:22.0962199Z,60604,0X2B1ED6FE,Win11 (31),MONOTIFICATIONUX.EXE-2B1ED6FE.pf,26
2026-03-11T19:42:24Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SVCHOST.EXE Prefetch run count 1,C:\Windows\Prefetch\SVCHOST.EXE-38F65F84.pf,SVCHOST.EXE,2026-03-11T19:42:34.9467788Z,2026-03-11T19:42:34.9487901Z,13698,0X38F65F84,Win11 (31),SVCHOST.EXE-38F65F84.pf,1
2026-03-11T19:42:31.0093755Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): DLLHOST.EXE Prefetch run count 2,C:\Windows\Prefetch\DLLHOST.EXE-4CCF48C3.pf,DLLHOST.EXE,2026-03-11T19:42:31.0093755Z,2026-03-11T21:24:54.6801498Z,50720,0X4CCF48C3,Win11 (31),DLLHOST.EXE-4CCF48C3.pf,2
2026-03-11T19:42:34.9467788Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): SVCHOST.EXE Prefetch run count 1,C:\Windows\Prefetch\SVCHOST.EXE-38F65F84.pf,SVCHOST.EXE,2026-03-11T19:42:34.9467788Z,2026-03-11T19:42:34.9487901Z,13698,0X38F65F84,Win11 (31),SVCHOST.EXE-38F65F84.pf,1
